아이디,국가별,성별,연령별,한국 방문횟수(카테고리),문1-1. 한국여행 관심 계기_1순위,문3-1. 고려한 관광활동_1순위,문3-2. 고려한 관광인프라_1순위,"문10. 1인 1일 지출경비(영향치 결측, 61일 이상 결측, 국제교통비 제외)",문9-3. 총 체재기간_61일 이상 결측,숙박시설_그룹,여행동반자_그룹,방문 지역 수,주요 체재 지역,총 국내 지출경비,총 식비_비율,총 국내 교통비_비율,총 체험/활동비_비율,총 뷰티/의료비_비율,총 여행 서비스비_비율,숙박비_비율,쇼핑비_비율,기타 비용_비율
19899.0,3.0,2.0,3.0,2.0,6,1,6,4,2,1. 호텔,친구형,1,서울,1336.61,0.2863961813842482,0.0238663484486873,0.0095465393794749,0.0,0.0,0.3102625298329355,0.3579952267303103,0.0119331742243436
19900.0,3.0,1.0,4.0,1.0,6,1,5,3,3,1. 호텔,혼자형,3,서울,1421.0800000000002,0.0561192895544233,0.0,0.0,0.0,0.4893602049145719,0.0,0.4489543164353871,0.0055661890956174
19904.0,1.0,1.0,4.0,1.0,1,1,5,6,1,1. 호텔,혼자형,2,인천,1823.9,0.0,0.0,0.0,0.0,0.2307692307692307,0.0,0.7692307692307692,0.0
19905.0,1.0,2.0,3.0,1.0,4,4,3,3,1,1. 호텔,혼자형,1,서울,568.22,0.0,0.0,0.0,0.0,0.7407342226602371,0.0,0.2469114075534124,0.0123543697863503
19906.0,1.0,1.0,4.0,1.0,7,2,5,4,1,1. 호텔,혼자형,1,서울,1129.42,0.0,0.0,0.0,0.0,0.3726691576207256,0.0,0.6211152627012094,0.0062155796780648
19907.0,1.0,2.0,3.0,1.0,4,4,5,3,1,1. 호텔,가족형,1,서울,841.8,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
19908.0,1.0,2.0,3.0,1.0,4,2,5,3,1,1. 호텔,친구형,2,경기,551.3800000000001,0.0,0.0,0.0,0.0,0.4834596829772569,0.0,0.5089049294497442,0.0076353875729986
19909.0,1.0,2.0,5.0,2.0,4,10,6,5,2,1. 호텔,친구형,1,서울,2069.4300000000003,0.1694911159111446,0.0101718830789154,0.0,0.0,0.0,0.1355928927289156,0.6779644636445784,0.0067796446364457
19914.0,2.0,2.0,4.0,3.0,6,6,5,3,2,1. 호텔,혼자형,1,서울,1156.0,0.0705882352941176,0.0352941176470588,0.0,0.2941176470588235,0.2941176470588235,0.0,0.2941176470588235,0.0117647058823529
19915.0,2.0,2.0,3.0,1.0,5,10,3,3,2,1. 호텔,친구형,1,서울,850.0,0.16,0.016,0.0,0.32,0.0,0.24,0.24,0.0239999999999999
19918.0,2.0,2.0,6.0,4.0,7,1,4,3,1,1. 호텔,가족형,1,서울,635.8,0.1176470588235294,0.0267379679144385,0.0,0.0,0.5347593582887701,0.0,0.320855614973262,0.0
19920.0,2.0,2.0,4.0,4.0,2,2,3,5,1,1. 호텔,혼자형,1,서울,1581.6799999999998,0.0515907136715391,0.0111779879621668,0.0,0.6448839208942391,0.0,0.1375752364574376,0.1504729148753224,0.0042992261392949
19921.0,2.0,2.0,6.0,4.0,7,2,4,3,2,1. 호텔,친구형,1,서울,760.92,0.2055406613047364,0.0446827524575513,0.0,0.0,0.5361930294906166,0.0,0.1787310098302055,0.03485254691689
19922.0,2.0,2.0,5.0,4.0,7,3,2,2,1,1. 호텔,친구형,1,서울,391.0,0.2956521739130434,0.0434782608695652,0.017391304347826,0.0,0.0,0.4347826086956521,0.1739130434782608,0.0347826086956521
19923.0,2.0,2.0,2.0,1.0,7,1,2,3,1,1. 호텔,친구형,1,서울,646.0,0.1157894736842105,0.0210526315789473,0.0,0.1052631578947368,0.0,0.2105263157894736,0.5263157894736842,0.0210526315789473
19926.0,2.0,2.0,5.0,3.0,3,10,5,3,2,1. 호텔,혼자형,1,서울,714.0,0.2857142857142857,0.0,0.0,0.1428571428571428,0.0,0.3809523809523809,0.1904761904761904,0.0
19927.0,2.0,1.0,6.0,4.0,7,1,4,6,1,1. 호텔,단체형,1,서울,2652.0,0.1025641025641025,0.0256410256410256,0.0,0.0,0.2307692307692307,0.0,0.6410256410256411,0.0
19928.0,2.0,1.0,6.0,4.0,7,1,3,6,1,1. 호텔,친구형,1,서울,3332.0,0.0816326530612244,0.0204081632653061,0.0,0.0,0.0,0.0816326530612244,0.8163265306122449,0.0
19929.0,2.0,2.0,2.0,4.0,7,2,6,2,2,1. 호텔,친구형,1,서울,445.4,0.183206106870229,0.0610687022900763,0.0,0.0,0.0,0.2748091603053435,0.4580152671755725,0.0229007633587786
19930.0,2.0,2.0,2.0,3.0,6,2,6,3,1,1. 호텔,친구형,1,서울,557.6,0.2073170731707317,0.0365853658536585,0.0,0.0,0.0,0.3658536585365853,0.3658536585365853,0.024390243902439
19931.0,2.0,2.0,6.0,4.0,7,5,4,2,3,1. 호텔,친구형,1,서울,741.2,0.2935779816513761,0.0825688073394495,0.0045871559633027,0.0,0.0,0.5045871559633027,0.091743119266055,0.0229357798165137
19932.0,2.0,2.0,2.0,1.0,4,2,4,4,1,1. 호텔,단체형,1,서울,1074.4,0.0759493670886076,0.0253164556962025,0.0,0.0,0.2531645569620253,0.0,0.6329113924050633,0.0126582278481012
19933.0,2.0,2.0,2.0,1.0,7,2,6,3,1,1. 호텔,친구형,1,서울,597.04,0.1708428246013667,0.0569476082004555,0.0,0.0,0.0,0.1822323462414578,0.5694760820045558,0.020501138952164
19934.0,2.0,2.0,2.0,4.0,6,10,6,6,1,1. 호텔,혼자형,1,서울,1400.8,0.0194174757281553,0.0242718446601941,0.0,0.7281553398058253,0.0,0.0728155339805825,0.145631067961165,0.0097087378640776
19939.0,2.0,1.0,2.0,2.0,4,9,4,5,1,1. 호텔,혼자형,1,서울,941.8,0.0794223826714801,0.0180505415162454,0.0722021660649819,0.0,0.0,0.0722021660649819,0.7220216606498195,0.0361010830324909
19941.0,13.0,2.0,5.0,1.0,1,9,3,2,5,1. 호텔,가족형,1,서울,1901.25,0.2393162393162393,0.0256410256410256,0.0,0.0,0.0,0.3076923076923077,0.4273504273504273,0.0
19944.0,6.0,2.0,2.0,2.0,7,2,6,3,2,2. 모텔/여관,친구형,2,서울,943.8,0.1515151515151515,0.0,0.0606060606060606,0.0,0.0,0.1818181818181818,0.6060606060606061,0.0
19947.0,16.0,1.0,3.0,1.0,1,1,3,1,5,1. 호텔,가족형,4,서울,1340.38,0.2132678792581208,0.118488786761963,0.0331771587161849,0.0,0.0947865530670407,0.4028409853922022,0.1184813261910801,0.0189573106134081
19948.0,8.0,2.0,4.0,1.0,1,9,5,1,3,4. 게스트하우스/호스텔,혼자형,1,서울,432.28,0.2475247524752475,0.1089108910891089,0.0,0.0,0.0,0.297029702970297,0.297029702970297,0.0495049504950495
19950.0,6.0,1.0,3.0,2.0,5,2,3,3,2,2. 모텔/여관,혼자형,1,서울,1144.0,0.25,0.05,0.05,0.0,0.0,0.2,0.375,0.075
19951.0,6.0,2.0,5.0,2.0,7,2,7,2,3,1. 호텔,가족형,1,서울,929.5,0.2307692307692307,0.0461538461538461,0.0,0.2307692307692307,0.0,0.1846153846153846,0.3076923076923077,0.0
19954.0,8.0,1.0,2.0,1.0,1,2,6,2,3,1. 호텔,단체형,1,서울,936.25,0.4285714285714285,0.2,0.0,0.0,0.0,0.2857142857142857,0.0857142857142857,0.0
19975.0,4.0,1.0,6.0,1.0,1,1,6,2,3,3. 콘도미니엄/리조트,가족형,2,서울,1130.0,0.1106194690265486,0.0884955752212389,0.0088495575221238,0.0,0.0619469026548672,0.6194690265486725,0.1106194690265486,0.0
19976.0,6.0,2.0,3.0,4.0,2,9,6,4,2,2. 모텔/여관,혼자형,1,서울,1859.0,0.1538461538461538,0.0307692307692307,0.0461538461538461,0.3076923076923077,0.0,0.123076923076923,0.3076923076923077,0.0307692307692307
19977.0,97.0,2.0,3.0,1.0,1,4,6,2,3,4. 게스트하우스/호스텔,가족형,2,서울,734.21,0.3703708748178314,0.0555563122267471,0.0370330014573487,0.0,0.0,0.3703708748178314,0.1481456259108429,0.0185233107693984
19978.0,4.0,2.0,2.0,1.0,1,4,3,3,2,3. 콘도미니엄/리조트,친구형,1,서울,1450.0,0.193103448275862,0.096551724137931,0.0,0.0,0.0,0.3448275862068966,0.3448275862068966,0.0206896551724137
19980.0,10.0,1.0,4.0,3.0,4,9,3,2,4,1. 호텔,가족형,3,서울,1087.08,0.1724160135408617,0.0517257239577584,0.0172388416675865,0.0,0.0689645656253449,0.5172388416675866,0.1724160135408617,0.0
19986.0,6.0,1.0,5.0,2.0,6,2,2,4,1,1. 호텔,친구형,1,서울,1001.0,0.2857142857142857,0.0571428571428571,0.0285714285714285,0.0,0.0,0.1714285714285714,0.4285714285714285,0.0285714285714285
19989.0,3.0,2.0,2.0,1.0,1,1,6,3,3,1. 호텔,친구형,2,서울,1933.14,0.099009900990099,0.0346534653465346,0.0,0.0,0.033003300330033,0.165016501650165,0.6600660066006601,0.0082508250825082
19990.0,11.0,2.0,2.0,1.0,7,5,5,2,4,1. 호텔,친구형,2,서울,1020.0,0.3725490196078431,0.1274509803921568,0.0392156862745098,0.0,0.0,0.392156862745098,0.0490196078431372,0.0196078431372549
19993.0,3.0,2.0,4.0,2.0,5,2,3,3,2,1. 호텔,친구형,1,서울,759.22,0.2100840336134453,0.0546218487394957,0.0,0.0,0.0,0.0840336134453781,0.6302521008403361,0.0210084033613445
19994.0,10.0,2.0,2.0,1.0,1,4,5,3,4,1. 호텔,가족형,3,서울,2608.97,0.2873547798556519,0.014369655457901,0.028739310915802,0.0,0.0574709559711303,0.1724128679133911,0.4310321697834778,0.0086202601026458
19995.0,3.0,2.0,4.0,1.0,7,2,6,3,2,4. 게스트하우스/호스텔,단체형,1,서울,969.76,0.131578947368421,0.069078947368421,0.0,0.0,0.0,0.131578947368421,0.6578947368421053,0.0098684210526315
19998.0,11.0,1.0,2.0,1.0,7,4,3,2,5,1. 호텔,친구형,3,서울,1950.0,0.3076923076923077,0.2051282051282051,0.0512820512820512,0.0,0.0,0.358974358974359,0.0512820512820512,0.0256410256410256
20000.0,97.0,2.0,3.0,1.0,1,4,6,2,5,4. 게스트하우스/호스텔,혼자형,5,서울,1631.5700000000002,0.1999975483736523,0.4666670752710579,0.0,0.0,0.0,0.2733318214970855,0.0333359892618765,0.0266675655963274
20001.0,97.0,1.0,2.0,2.0,5,11,6,1,2,1. 호텔,가족형,1,서울,325.58000000000004,0.3408993181399348,0.0,0.0227286688371521,0.0,0.0,0.4545426623256957,0.0909146753486086,0.0909146753486086
20004.0,97.0,2.0,4.0,1.0,1,1,3,1,4,1. 호텔,가족형,1,대전,285.01,0.2123785130346303,0.1505210343496719,0.0,0.0,0.0,0.6371004526156978,0.0,0.0
20009.0,3.0,2.0,2.0,2.0,4,1,3,3,4,1. 호텔,친구형,2,서울,2280.85,0.1118881118881119,0.0349650349650349,0.0139860139860139,0.0,0.0,0.1398601398601398,0.6993006993006994,0.0
20012.0,18.0,2.0,4.0,1.0,1,4,6,3,4,1. 호텔,친구형,1,서울,1700.0,0.1764705882352941,0.0588235294117647,0.0294117647058823,0.0,0.0,0.4411764705882353,0.2941176470588235,0.0
20014.0,3.0,2.0,5.0,2.0,2,2,3,3,3,1. 호텔,단체형,3,서울,1821.49,0.350262697022767,0.0367775831873905,0.0262697022767075,0.0,0.0,0.5253940455341506,0.052539404553415,0.0087565674255691
20015.0,9.0,1.0,2.0,2.0,2,6,3,6,2,2. 모텔/여관,친구형,1,서울,2950.0,0.1694915254237288,0.0508474576271186,0.0,0.0,0.0,0.1016949152542373,0.6779661016949152,0.0
20016.0,18.0,1.0,3.0,1.0,1,4,6,2,4,1. 호텔,혼자형,1,서울,1076.8200000000002,0.3030311472669526,0.0909065581991419,0.0,0.0,0.0,0.6060622945339053,0.0,0.0
20018.0,9.0,1.0,2.0,1.0,4,2,3,2,3,2. 모텔/여관,친구형,1,서울,1000.0,0.2,0.1,0.1,0.0,0.0,0.25,0.25,0.1
20025.0,5.0,2.0,2.0,1.0,6,10,2,6,2,2. 모텔/여관,가족형,1,서울,2432.0,0.1052631578947368,0.0,0.0,0.0,0.0,0.3684210526315789,0.5263157894736842,0.0
20028.0,18.0,2.0,2.0,1.0,1,9,3,1,4,1. 호텔+4. 게스트하우스/호스텔,친구형,2,서울,926.73,0.2347393523464223,0.1408500857855039,0.1291098809793575,0.0,0.0,0.2347393523464223,0.2347393523464223,0.0258219761958715
20031.0,5.0,2.0,2.0,2.0,3,7,5,3,3,1. 호텔,가족형,1,서울,1574.4,0.6504065040650406,0.024390243902439,0.0,0.0,0.0,0.3252032520325203,0.0,0.0
20034.0,1.0,2.0,2.0,3.0,2,10,5,6,3,1. 호텔,혼자형,1,서울,8628.449999999999,0.0699186991869918,0.032520325203252,0.0,0.1626016260162602,0.0,0.0813008130081301,0.6504065040650407,0.0032520325203252
20038.0,4.0,1.0,5.0,1.0,1,2,2,4,4,1. 호텔,혼자형,2,서울,3800.0,0.4473684210526316,0.0263157894736842,0.0,0.0,0.0,0.5263157894736842,0.0,0.0
20039.0,4.0,1.0,4.0,1.0,1,10,6,3,4,1. 호텔,친구형,1,서울,2100.0,0.2857142857142857,0.0476190476190476,0.0,0.0,0.0,0.5714285714285714,0.0952380952380952,0.0
20041.0,4.0,2.0,5.0,2.0,2,2,6,3,3,1. 호텔,가족형,1,서울,1500.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
20047.0,13.0,2.0,2.0,1.0,1,1,2,2,3,1. 호텔,혼자형,2,서울,1135.0,0.2643171806167401,0.0352422907488986,0.0704845814977973,0.0,0.0,0.4405286343612334,0.1762114537444934,0.013215859030837
20055.0,5.0,2.0,2.0,3.0,4,10,1,2,3,1. 호텔,혼자형,1,서울,1132.8000000000002,0.0847457627118643,0.0056497175141242,0.0,0.0,0.0,0.3389830508474575,0.5649717514124293,0.0056497175141242
20056.0,5.0,2.0,2.0,2.0,6,4,1,6,3,1. 호텔,복합형(가족+친구),1,서울,8064.0,0.4761904761904761,0.0952380952380952,0.0,0.0,0.0,0.2698412698412698,0.1587301587301587,0.0
20058.0,13.0,1.0,2.0,1.0,1,9,4,2,3,1. 호텔+4. 게스트하우스/호스텔,친구형,3,서울,1225.0,0.2285714285714285,0.1020408163265306,0.0816326530612244,0.0,0.0,0.4081632653061224,0.1632653061224489,0.0163265306122449
20061.0,4.0,1.0,3.0,1.0,1,9,3,4,2,3. 콘도미니엄/리조트,친구형,1,서울,1250.0,0.48,0.0,0.0,0.0,0.0,0.12,0.4,0.0
20064.0,5.0,2.0,5.0,3.0,4,2,5,5,2,1. 호텔,친구형,1,서울,2194.1,0.1034501617975479,0.0689667745316986,0.0,0.0,0.0,0.1379289913859897,0.6896540722847637,0.0
20068.0,6.0,1.0,3.0,1.0,4,2,3,1,2,2. 모텔/여관,혼자형,1,서울,457.6,0.3125,0.0625,0.0,0.0,0.0,0.3125,0.3125,0.0
20069.0,13.0,2.0,2.0,1.0,1,6,2,2,3,1. 호텔,친구형,2,서울,1010.0,0.2772277227722772,0.0396039603960396,0.0742574257425742,0.0,0.0,0.396039603960396,0.198019801980198,0.0148514851485148
20074.0,10.0,2.0,2.0,1.0,1,9,6,2,4,8. 기타,가족형,2,서울,1000.86,0.1872689487041144,0.1310872649521411,0.0374477948963891,0.0,0.0,0.2621745299042823,0.3745279060008393,0.0074935555422336
20075.0,6.0,2.0,3.0,2.0,2,2,7,3,2,2. 모텔/여관,친구형,1,서울,715.0,0.3,0.08,0.06,0.0,0.0,0.16,0.4,0.0
20080.0,6.0,2.0,5.0,1.0,5,2,7,1,4,1. 호텔,가족형,1,서울,762.67,0.2500032779577012,0.0749996722042298,0.0499954108592182,0.0,0.0,0.2500032779577012,0.3749983610211494,0.0
20081.0,4.0,2.0,2.0,1.0,1,4,2,4,2,1. 호텔,단체형,3,서울,1900.0,0.3684210526315789,0.1052631578947368,0.0,0.0,0.0,0.5263157894736842,0.0,0.0
20082.0,4.0,2.0,2.0,1.0,1,3,5,2,3,1. 호텔,친구형,1,서울,890.0,0.2247191011235955,0.0674157303370786,0.1123595505617977,0.0,0.0,0.3370786516853932,0.2247191011235955,0.0337078651685393
20083.0,10.0,2.0,4.0,3.0,2,9,2,4,4,1. 호텔+3. 콘도미니엄/리조트,가족형,2,서울,2826.37,0.1326259477704617,0.0053036226679451,0.0663147429388226,0.0,0.0,0.5305037910818471,0.2652518955409235,0.0
20084.0,8.0,2.0,2.0,4.0,7,9,6,3,2,1. 호텔,단체형,2,서울,1027.2,0.0625,0.0,0.0,0.0,0.625,0.0,0.3125,0.0
20085.0,10.0,1.0,4.0,4.0,2,11,5,1,4,1. 호텔,가족형,1,서울,324.87,0.3846153846153846,0.0,0.0,0.0,0.0,0.6153846153846153,0.0,0.0
20088.0,10.0,2.0,4.0,1.0,1,2,6,3,4,1. 호텔,가족형,1,서울,1453.0300000000002,0.135386055346414,0.0260352504765902,0.0781057514297708,0.0,0.429571309608198,0.1301762523829514,0.1952609374892466,0.0054644432668286
20089.0,10.0,2.0,4.0,2.0,2,2,6,4,4,1. 호텔,가족형,2,서울,2998.82,0.1250025009837202,0.0,0.0,0.0375014172241081,0.5249964986227916,0.18750041683062,0.1249991663387599,0.0
20090.0,8.0,1.0,2.0,1.0,1,2,6,3,4,1. 호텔,가족형,3,서울,2140.0,0.1,0.0,0.0,0.0,0.7,0.0,0.2,0.0
20092.0,4.0,2.0,4.0,1.0,1,4,3,1,6,1. 호텔+7. 친척 또는 친구 집,혼자형,3,대구,930.0,0.4086021505376344,0.1612903225806451,0.0,0.0,0.0,0.4301075268817204,0.0,0.0
20093.0,10.0,1.0,2.0,2.0,3,4,6,3,3,1. 호텔+5. 민박/펜션,가족형,2,서울,1349.46,0.3888888888888888,0.0277814829635557,0.0666637025180442,0.0,0.0,0.3333333333333333,0.1666666666666666,0.016665925629511
20094.0,10.0,2.0,5.0,2.0,7,2,6,4,3,1. 호텔+3. 콘도미니엄/리조트,가족형,4,서울,2125.41,0.0264560720049308,0.0,0.0,0.0,0.7936492253259372,0.0,0.1763659717419227,0.0035287309272093
20097.0,4.0,2.0,3.0,1.0,1,1,5,4,4,1. 호텔,단체형,1,서울,3100.0,0.3225806451612903,0.032258064516129,0.0,0.0,0.0,0.6451612903225806,0.0,0.0
20098.0,10.0,2.0,2.0,4.0,2,9,5,1,3,1. 호텔,가족형,1,서울,454.82,0.274724066663735,0.0109933600105536,0.0,0.0,0.0,0.4395585066619761,0.2747240666637351,0.0
20099.0,10.0,1.0,6.0,1.0,1,1,3,3,4,1. 호텔,가족형,3,서울,1739.3000000000002,0.4310354740412809,0.0086184097050537,0.0,0.0,0.0,0.4310354740412809,0.1293106422123842,0.0
20101.0,97.0,2.0,2.0,1.0,1,4,6,2,2,4. 게스트하우스/호스텔,가족형,1,서울,805.0,0.2732919254658385,0.0807453416149068,0.1118012422360248,0.0,0.0,0.2484472049689441,0.2484472049689441,0.0372670807453416
20104.0,8.0,2.0,2.0,1.0,6,2,5,4,3,1. 호텔,가족형,3,서울,2461.0,0.2608695652173913,0.0,0.0,0.0,0.6086956521739131,0.0,0.1304347826086956,0.0
20110.0,6.0,2.0,5.0,3.0,2,10,6,2,3,1. 호텔,가족형,1,서울,705.47,0.2702737182303996,0.0405403489872,0.0,0.0810806979744,0.0,0.2027017449360001,0.4054034898720002,0.0
20111.0,97.0,1.0,2.0,1.0,1,4,6,2,3,1. 호텔,친구형,1,서울,1030.0,0.2718446601941747,0.0485436893203883,0.0776699029126213,0.0,0.0,0.4854368932038835,0.0970873786407767,0.0194174757281553
20112.0,14.0,2.0,3.0,1.0,1,1,6,1,2,4. 게스트하우스/호스텔,가족형,1,서울,496.41,0.5223907656977096,0.1492516266795592,0.0,0.0,0.0,0.2985032533591185,0.0298543542636127,0.0
20113.0,14.0,2.0,3.0,1.0,1,1,6,1,2,4. 게스트하우스/호스텔,가족형,1,서울,444.54,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
20114.0,6.0,1.0,2.0,3.0,5,2,6,2,2,1. 호텔,가족형,1,서울,643.1,0.1764733322966879,0.5882288913077282,0.0,0.0,0.0,0.2352977763955838,0.0,0.0
20117.0,6.0,2.0,2.0,4.0,6,2,6,2,2,1. 호텔,가족형,1,서울,627.77,0.2277904328018223,0.0911161731207289,0.0068337129840546,0.0,0.0,0.3189066059225512,0.3416856492027335,0.0136674259681093
20121.0,14.0,1.0,3.0,1.0,1,4,6,2,4,1. 호텔,친구형,1,서울,1172.71,0.193551687970598,0.0322586146617663,0.0,0.0,0.0,0.2580603900367524,0.5161293073308831,0.0
20127.0,19.0,2.0,2.0,3.0,6,9,3,1,5,5. 민박/펜션,혼자형,1,서울,1245.41,0.2620101010912069,0.0742325820412555,0.0349362860423475,0.0,0.0,0.3493468014549425,0.2620101010912069,0.0174641282790406
20133.0,15.0,2.0,3.0,1.0,1,9,5,2,2,1. 호텔,친구형,1,서울,660.73,0.3030284685121002,0.2020189790080668,0.0202049248558412,0.1515142342560501,0.0,0.3030284685121002,0.0,0.0202049248558412
20137.0,10.0,2.0,5.0,1.0,1,4,4,5,4,1. 호텔,가족형,3,서울,3261.21,0.0459798663686177,0.0,0.0,0.0,0.6091941334657995,0.0,0.3448260001655827,0.0
20138.0,10.0,1.0,4.0,2.0,4,3,4,6,3,1. 호텔,가족형,3,서울,4235.81,0.0884954707600199,0.0,0.0,0.0,0.5575226461999004,0.0,0.3539818830400797,0.0
20142.0,14.0,1.0,2.0,1.0,4,1,3,1,4,8. 기타,친구형,1,서울,794.41,0.0476202464722246,0.0476202464722246,0.0,0.0,0.0,0.3809493838194383,0.4761898767638877,0.0476202464722246
20160.0,14.0,2.0,2.0,2.0,2,10,6,2,2,1. 호텔,가족형,1,서울,570.49,0.1948149836105804,0.1103787971743588,0.1753229679748988,0.0,0.0,0.259741625620081,0.259741625620081,0.0
20161.0,14.0,1.0,3.0,1.0,5,4,3,1,1,9. 숙박하지 않음,혼자형,1,서울,44.46,0.5,0.1666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
20166.0,15.0,1.0,6.0,3.0,3,5,6,6,3,1. 호텔,가족형,1,서울,6555.5,0.3267332774006559,0.0396033864693768,0.0693066890397376,0.0,0.0,0.5643566470902296,0.0,0.0
20179.0,5.0,2.0,2.0,2.0,3,3,6,1,3,1. 호텔,직장형,2,대구,537.5999999999999,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,0.380952380952381,0.0,0.0
20182.0,5.0,1.0,3.0,1.0,1,9,5,1,3,1. 호텔,단체형,2,대구,550.4,0.372093023255814,0.1627906976744186,0.0,0.0,0.0,0.2325581395348837,0.2325581395348837,0.0
20184.0,14.0,1.0,3.0,3.0,2,4,3,3,4,2. 모텔/여관,혼자형,3,서울,1600.0,0.28125,0.0625,0.0,0.0,0.0,0.625,0.0,0.03125
20187.0,5.0,2.0,2.0,2.0,6,10,4,3,1,1. 호텔,가족형,1,서울,781.9499999999999,0.163693330775625,0.0491079992326875,0.0,0.0491079992326875,0.0,0.2455399961634375,0.4910799923268751,0.0014706822686872
20188.0,5.0,1.0,2.0,1.0,6,4,4,3,1,1. 호텔,가족형,1,서울,729.6,0.2105263157894736,0.0,0.0,0.0,0.0,0.2631578947368421,0.5263157894736842,0.0
20190.0,5.0,2.0,3.0,3.0,4,1,3,3,2,1. 호텔,가족형,2,서울,1190.4,0.0,0.032258064516129,0.0,0.0,0.0,0.4301075268817204,0.5376344086021505,0.0
20192.0,5.0,1.0,3.0,4.0,2,9,3,5,3,1. 호텔,직장형,1,서울,2880.0,0.1333333333333333,0.1777777777777777,0.0222222222222222,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0
20196.0,5.0,2.0,3.0,1.0,7,1,6,3,3,1. 호텔,기타형,1,서울,1152.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.4444444444444444,0.0,0.0
20197.0,15.0,2.0,2.0,3.0,7,2,2,1,6,8. 기타,혼자형,1,서울,1300.0,0.1538461538461538,0.0769230769230769,0.0,0.0,0.0,0.7692307692307693,0.0,0.0
20199.0,5.0,2.0,2.0,4.0,4,2,6,5,2,1. 호텔,친구형,1,서울,1914.88,0.1336898395721925,0.0267379679144385,0.0040106951871657,0.0,0.0,0.1537433155080214,0.6684491978609626,0.0133689839572192
20201.0,5.0,2.0,3.0,3.0,6,6,6,6,2,1. 호텔,친구형,1,서울,2278.4,0.1011235955056179,0.0449438202247191,0.1123595505617977,0.0,0.0,0.1123595505617977,0.6179775280898876,0.0112359550561797
20218.0,16.0,2.0,3.0,1.0,1,4,3,4,2,1. 호텔,가족형,1,서울,1877.81,0.2503394912158312,0.0541322071988113,0.0054105580436785,0.0,0.0,0.2706344092320309,0.4059516138480464,0.0135317204616015
20219.0,16.0,1.0,2.0,1.0,7,2,6,4,3,1. 호텔,친구형,1,서울,2076.01,0.2570363341217047,0.0422300470614303,0.0183621466177908,0.0,0.0,0.3671947630310066,0.3059956358591722,0.0091810733088954
20222.0,16.0,2.0,3.0,3.0,2,4,2,1,5,5. 민박/펜션,가족형,1,서울,1543.6699999999998,0.4115193014050931,0.045268742671685,0.0205743455531298,0.0,0.0,0.2880667500178147,0.2057628897367961,0.0288079706154812
20227.0,11.0,2.0,3.0,1.0,1,2,6,1,6,1. 호텔,혼자형,2,인천,1825.0,0.1095890410958904,0.1643835616438356,0.0136986301369863,0.0,0.0,0.1643835616438356,0.547945205479452,0.0
20234.0,18.0,1.0,3.0,1.0,1,4,3,3,4,1. 호텔,친구형,2,울산,1794.7100000000005,0.1212117835193429,0.5454530258370432,0.0,0.0,0.0,0.3030294587983573,0.0303057318452563,0.0
20235.0,19.0,2.0,2.0,1.0,7,4,3,6,6,4. 게스트하우스/호스텔,혼자형,1,서울,10655.54,0.1595742684087338,0.013298246733624,0.0221631189034061,0.0,0.0,0.2659574268408733,0.5319148536817467,0.0070920854316158
20236.0,18.0,1.0,2.0,1.0,7,4,6,2,3,1. 호텔,친구형,2,울산,761.39,0.2857142857142857,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0
20239.0,18.0,1.0,3.0,3.0,2,4,6,3,3,1. 호텔,혼자형,1,서울,1740.3200000000002,0.3125,0.0624999999999999,0.0,0.0,0.0,0.625,0.0,0.0
20240.0,19.0,2.0,2.0,1.0,4,8,5,3,3,1. 호텔,친구형,1,서울,1713.13,0.3492087582378453,0.0349185409163344,0.0190470075242392,0.0,0.0,0.3809518250220357,0.1904759125110178,0.0253979557885274
20242.0,97.0,2.0,2.0,2.0,7,4,6,2,6,1. 호텔,혼자형,1,서울,5307.990000000001,0.2459009907705176,0.0266390856049088,0.0102468165915911,0.0307385658224676,0.0,0.6147524769262941,0.0614752476926294,0.0102468165915911
20246.0,20.0,2.0,3.0,1.0,1,4,6,2,4,1. 호텔,가족형,2,서울,1275.0,0.2352941176470588,0.0588235294117647,0.0,0.0,0.0,0.3137254901960784,0.392156862745098,0.0
20248.0,20.0,1.0,4.0,1.0,1,1,3,4,1,9. 숙박하지 않음,혼자형,1,서울,300.0,0.2666666666666666,0.2666666666666666,0.0,0.0,0.0,0.1333333333333333,0.3333333333333333,0.0
20252.0,19.0,2.0,2.0,1.0,7,2,3,2,6,4. 게스트하우스/호스텔,혼자형,1,서울,5177.460000000001,0.3151255635002491,0.0231097874247217,0.0105051511745141,0.0,0.0,0.4201674180003321,0.210083709000166,0.0210083709000166
20255.0,18.0,1.0,3.0,1.0,7,5,6,1,3,4. 게스트하우스/호스텔,혼자형,2,서울,239.3,0.4545340576681989,0.181821980777267,0.0,0.0,0.0,0.363643961554534,0.0,0.0
